id,Interactable Name,NPC Name,Conv Name,Interaction Type,Is Interactable,Print Debug,Skip Req Hide,Skip Req Reveal,Start Visible,Magic Required,Reserved Column1,Reserved Column2,Event Destroy,Event Destroy Group,Event Change,Event Hide,Event Reveal,Event Send,Event Lose Combat,Reserved Column4,Event And1,Event And2,Event And3,Event Or1,Event Or2,Event Or3,Earth Allowed1,Earth Allowed2,Air Allowed1,Air Allowed2,Water Allowed1,Water Allowed2,Fire Allowed1,Fire Allowed2,Void Allowed1,Void Allowed2,Child Parameter1,Child Parameter2,Child Parameter3,Child Parameter4,Child Parameter5,Child Parameter6,Loaded
745,signal_riverbend1,signal_riverbend1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,riverbend1_hide,,,riverbend1_hide,act2_start,signal_riverbend1,,,,,,,,,,,,,,,,,,,,,,,,,
746,raider_forest_camera_cue1,raider_forest_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_forest_camera_cue2,,,raider_forest_camera_cue2,raider_forest_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
747,raider_forest_camera_cue2,raider_forest_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_forest_camera_cue2,listen_forest1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
748,raider_forest_camera_cue3,raider_forest_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_forest_camera_cue3,listen_forest1_return,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
749,signal_forest1,signal_forest1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,forest1_hide,,,forest1_hide,act2_start,signal_forest1,,,,,,,,,,,,,,,,,,,,,,,,,
750,raider_forest2_camera_cue1,raider_forest2_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_forest2_camera_cue2,,,raider_forest2_camera_cue2,raider_forest2_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
751,raider_forest2_camera_cue2,raider_forest2_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_forest2_camera_cue2,listen_forest2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
752,signal_forest2,signal_forest2,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,forest2_hide,,,forest2_hide,act2_sc3_start,signal_forest2,,,,,,,,,,,,,,,,,,,,,,,,,
753,raider_farm_camera_cue1,raider_farm_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_farm_camera_cue3,,,raider_farm_camera_cue3,raider_farm_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
754,raider_farm_camera_cue2,raider_farm_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_farm_camera_cue4,,,raider_farm_camera_cue4,raider_farm_camera_cue2,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
755,raider_farm_camera_cue3,raider_farm_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_farm_camera_cue3,listen_farm1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
756,raider_farm_camera_cue4,raider_farm_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_farm_camera_cue4,listen_farm2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
757,raider_farm_camera_cue5,raider_farm_camera_cue5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_farm_camera_cue5,listen_farm1_return,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
758,signal_farm1,signal_farm1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,farm1_hide,,,farm1_hide,act2_start,signal_farm1,,,,,,,,,,,,,,,,,,,,,,,,,
759,raider_ruins_camera_cue1,raider_ruins_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_ruins_camera_cue3,,,raider_ruins_camera_cue3,raider_ruins_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
760,raider_ruins_camera_cue2,raider_ruins_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_ruins_camera_cue4,,,raider_ruins_camera_cue4,raider_ruins_camera_cue2,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
761,raider_ruins_camera_cue3,raider_ruins_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_ruins_camera_cue3,listen_ruins1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
762,raider_ruins_camera_cue4,raider_ruins_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_ruins_camera_cue4,listen_ruins2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
763,raider_ruins_camera_cue5,raider_ruins_camera_cue5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_ruins_camera_cue5,listen_ruins1_return,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
764,signal_ruins1,signal_ruins1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,ruins1_hide,,,ruins1_hide,act2_start,signal_ruins1,,,,,,,,,,,,,,,,,,,,,,,,,
765,raider_pass1_camera_cue1,raider_pass1_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_pass1_camera_cue3,,,raider_pass1_camera_cue3,raider_pass1_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
766,raider_pass1_camera_cue2,raider_pass1_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_pass1_camera_cue4,,,raider_pass1_camera_cue4,raider_pass1_camera_cue2,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
767,raider_pass1_camera_cue3,raider_pass1_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_pass1_camera_cue3,listen_pass1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
768,raider_pass1_camera_cue4,raider_pass1_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_pass1_camera_cue4,listen_pass2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
769,raider_pass2_camera_cue1,raider_pass2_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_pass2_camera_cue2,,,raider_pass2_camera_cue2,raider_pass2_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
770,raider_pass2_camera_cue2,raider_pass2_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_pass2_camera_cue2,listen_pass3_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
771,signal_bridge1,signal_bridge1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,bridge1_hide,,,bridge1_hide,act2_start,signal_bridge1,,,,,,,,,,,,,,,,,,,,,,,,,
772,tiger_df1,tiger_df1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,raider_ruins_camera_cue3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,tiger_df2,tiger_df2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,tiger_df3,tiger_df3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,tiger_df4,tiger_df4,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,tiger_df5,tiger_df5,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,tiger_df6,tiger_df6,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,tiger_df7,tiger_df7,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,tiger_df8,tiger_df8,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,tiger_df9,tiger_df9,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,tiger_df10,tiger_df10,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,tiger_df11,tiger_df11,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,tiger_df12,tiger_df12,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,tiger_df13,tiger_df13,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,tiger_df14,tiger_df14,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,tiger_df15,tiger_df15,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,tiger_df16,tiger_df16,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,tiger_df17,tiger_df17,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,tiger_df18,tiger_df18,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,tiger_df19,tiger_df19,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,tiger_df20,tiger_df20,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,tiger_df21,tiger_df21,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,tiger_df22,tiger_df22,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,tiger_df23,tiger_df23,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,tiger_df24,tiger_df24,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,tiger_df25,tiger_df25,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,tiger_df26,tiger_df26,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,tiger_df27,tiger_df27,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,tiger_df28,tiger_df28,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,tiger_df29,tiger_df29,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,tiger_df30,tiger_df30,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,tiger_df31,tiger_df31,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,tiger_df32,tiger_df32,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,tiger_df33,tiger_df33,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,tiger_df34,tiger_df34,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,tiger_df35,tiger_df35,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,tiger_df36,tiger_df36,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,tiger_df37,tiger_df37,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,tiger_df38,tiger_df38,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,tiger_df39,tiger_df39,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,tiger_rt1,tiger_rt1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,tiger_rt2,tiger_rt2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,tiger_rt3,tiger_rt3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,tiger_rt4,tiger_rt4,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,tiger_rt5,tiger_rt5,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,great_tiger_defeated,,,,,,,,,,,,,,,,,,4,,,,,,
816,tiger_rt6,tiger_rt6,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,tiger_rt7,tiger_rt7,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,tiger_rt8,tiger_rt8,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,tiger_rt9,tiger_rt9,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,tiger_rt10,tiger_rt10,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,tiger_rt11,tiger_rt11,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,tiger_rt12,tiger_rt12,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,tiger_rt13,tiger_rt13,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,tiger_rt14,tiger_rt14,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,tiger_rt15,tiger_rt15,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,turtle_lt1,turtle_lt1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,turtle_lt2,turtle_lt2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,turtle_lt3,turtle_lt3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,turtle_lt4,turtle_lt4,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,turtle_lt5,turtle_lt5,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,turtle_lt6,turtle_lt6,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,turtle_lt7,turtle_lt7,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,turtle_mt1,turtle_mt1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,turtle_mt2,turtle_mt2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,turtle_mt3,turtle_mt3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,turtle_rb1,turtle_rb1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,turtle_rb2,turtle_rb2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,turtle_rb3,turtle_rb3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,turtle_rb4,turtle_rb4,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,turtle_rb5,turtle_rb5,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,turtle_rb6,turtle_rb6,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,turtle_rb7,turtle_rb7,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,turtle_rb8,turtle_rb8,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,turtle_rb9,turtle_rb9,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,turtle_rb10,turtle_rb10,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,turtle_rb11,turtle_rb11,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,turtle_rb12,turtle_rb12,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,turtle_rb13,turtle_rb13,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,turtle_rb14,turtle_rb14,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,turtle_rb15,turtle_rb15,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,turtle_rb16,turtle_rb16,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,turtle_rb17,turtle_rb17,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,turtle_rb18,turtle_rb18,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,turtle_rb19,turtle_rb19,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,turtle_rb20,turtle_rb20,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,turtle_rb21,turtle_rb21,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,turtle_rb22,turtle_rb22,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,turtle_rb23,turtle_rb23,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,turtle_rb24,turtle_rb24,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,turtle_rb25,turtle_rb25,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,turtle_rb26,turtle_rb26,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,turtle_rb27,turtle_rb27,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,turtle_rb28,turtle_rb28,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,fairy_village_fv1,fairy_village_fv1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv1,,,,,,,,,,,,,,,,,,,,,,,,,,
865,fairy_village_fv2,fairy_village_fv2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv2,,,,,,,,,,,,,,,,,,,,,,,,,,
866,fairy_village_fv3,fairy_village_fv3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv3,,,,,,,,,,,,,,,,,,,,,,,,,,
867,fairy_village_fv4,fairy_village_fv4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv4,,,,,,,,,,,,,,,,,,,,,,,,,,
868,fairy_village_fv5,fairy_village_fv5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv5,,,,,,,,,,,,,,,,,,,,,,,,,,
869,fairy_village_fv6,fairy_village_fv6,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv6,,,,,,,,,,,,,,,,,,,,,,,,,,
870,fairy_village_fv7,fairy_village_fv7,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fv7,,,,,,,,,,,,,,,,,,,,,,,,,,
871,fairy_village_fd1,fairy_village_fd1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fd1,,,,,,,,,,,,,,,,,,,,,,,,,,
872,fairy_village_fd2,fairy_village_fd2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fd2,,,,,,,,,,,,,,,,,,,,,,,,,,
873,fairy_village_fd3,fairy_village_fd3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_fd3,,,,,,,,,,,,,,,,,,,,,,,,,,
874,fairy_village_ld1,fairy_village_ld1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld1,,,,,,,,,,,,,,,,,,,,,,,,,,
875,fairy_village_ld2,fairy_village_ld2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld2,,,,,,,,,,,,,,,,,,,,,,,,,,
876,fairy_village_ld3,fairy_village_ld3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld3,,,,,,,,,,,,,,,,,,,,,,,,,,
877,fairy_village_ld4,fairy_village_ld4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld4,,,,,,,,,,,,,,,,,,,,,,,,,,
878,fairy_village_ld5,fairy_village_ld5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld5,,,,,,,,,,,,,,,,,,,,,,,,,,
879,fairy_village_ld6,fairy_village_ld6,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld6,,,,,,,,,,,,,,,,,,,,,,,,,,
880,fairy_village_ld7,fairy_village_ld7,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld7,,,,,,,,,,,,,,,,,,,,,,,,,,
881,fairy_village_ld8,fairy_village_ld8,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld8,,,,,,,,,,,,,,,,,,,,,,,,,,
882,fairy_village_ld9,fairy_village_ld9,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld9,,,,,,,,,,,,,,,,,,,,,,,,,,
883,fairy_village_ld10,fairy_village_ld10,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld10,,,,,,,,,,,,,,,,,,,,,,,,,,
884,fairy_village_ld11,fairy_village_ld11,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld11,,,,,,,,,,,,,,,,,,,,,,,,,,
885,fairy_village_ld12,fairy_village_ld12,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld12,,,,,,,,,,,,,,,,,,,,,,,,,,
886,fairy_village_ld13,fairy_village_ld13,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_ld13,,,,,,,,,,,,,,,,,,,,,,,,,,
887,fairy_village_mt1,fairy_village_mt1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt1,,,,,,,,,,,,,,,,,,,,,,,,,,
888,fairy_village_mt2,fairy_village_mt2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt2,,,,,,,,,,,,,,,,,,,,,,,,,,
889,fairy_village_mt3,fairy_village_mt3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt3,,,,,,,,,,,,,,,,,,,,,,,,,,
890,fairy_village_mt4,fairy_village_mt4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt4,,,,,,,,,,,,,,,,,,,,,,,,,,
891,fairy_village_mt5,fairy_village_mt5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt5,,,,,,,,,,,,,,,,,,,,,,,,,,
892,fairy_village_mt6,fairy_village_mt6,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_mt6,,,,,,,,,,,,,,,,,,,,,,,,,,
893,fairy_village_pt1,fairy_village_pt1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt1,,,,,,,,,,,,,,,,,,,,,,,,,,
